timestamp, utilization.gpu [%]
2018/10/11 10:37:48.923, 0 %
2018/10/11 10:37:49.924, 0 %
2018/10/11 10:37:49.925, 0 %
2018/10/11 10:37:49.926, 0 %
2018/10/11 10:37:49.927, 0 %
2018/10/11 10:37:49.928, 0 %
2018/10/11 10:37:49.929, 0 %
2018/10/11 10:37:49.930, 5 %
2018/10/11 10:37:49.932, 0 %
2018/10/11 10:37:49.933, 0 %
2018/10/11 10:37:49.934, 0 %
2018/10/11 10:37:49.935, 0 %
2018/10/11 10:37:49.937, 0 %
2018/10/11 10:37:50.939, 0 %
2018/10/11 10:37:50.940, 0 %
2018/10/11 10:37:50.940, 0 %
2018/10/11 10:37:50.941, 0 %
2018/10/11 10:37:50.942, 0 %
2018/10/11 10:37:50.942, 0 %
2018/10/11 10:37:50.943, 0 %
2018/10/11 10:37:50.944, 0 %
2018/10/11 10:37:50.947, 0 %
2018/10/11 10:37:50.948, 0 %
2018/10/11 10:37:50.948, 0 %
2018/10/11 10:37:50.949, 0 %
2018/10/11 10:37:51.950, 0 %
2018/10/11 10:37:51.953, 0 %
2018/10/11 10:37:51.954, 0 %
2018/10/11 10:37:51.955, 0 %
2018/10/11 10:37:51.956, 0 %
2018/10/11 10:37:51.957, 0 %
2018/10/11 10:37:51.958, 74 %
2018/10/11 10:37:51.960, 0 %
2018/10/11 10:37:51.961, 0 %
2018/10/11 10:37:51.963, 0 %
2018/10/11 10:37:51.964, 0 %
2018/10/11 10:37:51.966, 0 %
2018/10/11 10:37:52.967, 0 %
2018/10/11 10:37:52.967, 0 %
2018/10/11 10:37:52.968, 0 %
2018/10/11 10:37:52.968, 0 %
2018/10/11 10:37:52.981, 0 %
2018/10/11 10:37:52.982, 0 %
2018/10/11 10:37:52.982, 2 %
2018/10/11 10:37:52.983, 0 %
2018/10/11 10:37:52.983, 0 %
2018/10/11 10:37:52.984, 0 %
2018/10/11 10:37:52.984, 0 %
2018/10/11 10:37:52.984, 0 %
2018/10/11 10:37:53.985, 0 %
2018/10/11 10:37:53.986, 0 %
2018/10/11 10:37:53.987, 0 %
2018/10/11 10:37:53.988, 0 %
2018/10/11 10:37:53.990, 0 %
2018/10/11 10:37:53.992, 0 %
2018/10/11 10:37:53.993, 19 %
2018/10/11 10:37:53.994, 0 %
2018/10/11 10:37:53.995, 0 %
2018/10/11 10:37:53.996, 0 %
2018/10/11 10:37:53.997, 0 %
2018/10/11 10:37:53.997, 0 %
2018/10/11 10:37:54.999, 0 %
2018/10/11 10:37:55.000, 0 %
2018/10/11 10:37:55.000, 0 %
2018/10/11 10:37:55.001, 0 %
2018/10/11 10:37:55.001, 0 %
2018/10/11 10:37:55.002, 0 %
2018/10/11 10:37:55.004, 5 %
2018/10/11 10:37:55.005, 0 %
2018/10/11 10:37:55.006, 0 %
2018/10/11 10:37:55.007, 0 %
2018/10/11 10:37:55.008, 0 %
2018/10/11 10:37:55.009, 0 %
2018/10/11 10:37:56.009, 0 %
2018/10/11 10:37:56.010, 0 %
2018/10/11 10:37:56.010, 0 %
2018/10/11 10:37:56.011, 0 %
2018/10/11 10:37:56.011, 0 %
2018/10/11 10:37:56.011, 0 %
2018/10/11 10:37:56.012, 67 %
2018/10/11 10:37:56.013, 0 %
2018/10/11 10:37:56.013, 0 %
2018/10/11 10:37:56.014, 0 %
2018/10/11 10:37:56.014, 0 %
2018/10/11 10:37:56.015, 0 %
2018/10/11 10:37:57.015, 0 %
2018/10/11 10:37:57.016, 0 %
2018/10/11 10:37:57.016, 0 %
2018/10/11 10:37:57.017, 0 %
2018/10/11 10:37:57.020, 0 %
2018/10/11 10:37:57.020, 0 %
2018/10/11 10:37:57.021, 0 %
2018/10/11 10:37:57.022, 0 %
2018/10/11 10:37:57.022, 0 %
2018/10/11 10:37:57.024, 0 %
2018/10/11 10:37:57.025, 0 %
2018/10/11 10:37:57.025, 0 %
2018/10/11 10:37:58.026, 0 %
2018/10/11 10:37:58.026, 0 %
2018/10/11 10:37:58.027, 0 %
2018/10/11 10:37:58.027, 0 %
2018/10/11 10:37:58.028, 0 %
2018/10/11 10:37:58.028, 0 %
2018/10/11 10:37:58.028, 60 %
2018/10/11 10:37:58.029, 0 %
2018/10/11 10:37:58.030, 0 %
2018/10/11 10:37:58.031, 0 %
2018/10/11 10:37:58.031, 0 %
2018/10/11 10:37:58.031, 0 %
2018/10/11 10:37:59.032, 0 %
2018/10/11 10:37:59.039, 0 %
2018/10/11 10:37:59.042, 0 %
2018/10/11 10:37:59.042, 0 %
2018/10/11 10:37:59.042, 0 %
2018/10/11 10:37:59.043, 0 %
2018/10/11 10:37:59.043, 60 %
2018/10/11 10:37:59.043, 0 %
2018/10/11 10:37:59.044, 0 %
2018/10/11 10:37:59.045, 0 %
2018/10/11 10:37:59.046, 0 %
2018/10/11 10:37:59.046, 0 %
2018/10/11 10:38:00.046, 0 %
